Uid,Sid,Tag,Key,Time,Value,UpdateTime
6762854051,default,daily_report,sleep,1734048000,"{""avg_hr"":50,""avg_spo2"":0,""day_sleep_evaluation"":5,""segment_details"":[{""bedtime"":1734114660,""sleep_deep_duration"":0,""duration"":47,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734117480},{""avg_hr"":50,""bedtime"":1734062820,""sleep_deep_duration"":68,""duration"":336,""sleep_light_duration"":268,""max_hr"":57,""min_hr"":43,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734082980}],""long_sleep_evaluation"":27,""max_hr"":57,""min_hr"":43,""sleep_awake_duration"":0,""sleep_deep_duration"":68,""sleep_light_duration"":268,""sleep_score"":57,""sleep_stage"":1,""total_duration"":383}",1738771400
6762854051,default,daily_report,sleep,1734134400,"{""avg_hr"":51,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":51,""bedtime"":1734155280,""sleep_deep_duration"":82,""duration"":372,""sleep_light_duration"":290,""max_hr"":58,""min_hr"":42,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734177600}],""long_sleep_evaluation"":27,""max_hr"":58,""min_hr"":42,""sleep_awake_duration"":0,""sleep_deep_duration"":82,""sleep_light_duration"":290,""sleep_score"":65,""sleep_stage"":2,""total_duration"":372}",1738771311
6762854051,default,daily_report,sleep,1734220800,"{""avg_hr"":69,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":69,""bedtime"":1734236640,""sleep_deep_duration"":117,""duration"":553,""sleep_light_duration"":436,""max_hr"":84,""min_hr"":45,""timezone"":-12,""awake_count"":2,""sleep_awake_duration"":8,""wake_up_time"":1734270300}],""long_sleep_evaluation"":27,""max_hr"":84,""min_hr"":45,""sleep_awake_duration"":8,""sleep_deep_duration"":117,""sleep_light_duration"":436,""sleep_score"":61,""sleep_stage"":2,""total_duration"":553}",1738771219
6762854051,default,daily_report,sleep,1734307200,"{""avg_hr"":79,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":79,""bedtime"":1734321900,""sleep_deep_duration"":73,""duration"":338,""sleep_light_duration"":265,""max_hr"":84,""min_hr"":53,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734342180}],""long_sleep_evaluation"":4,""max_hr"":84,""min_hr"":53,""sleep_awake_duration"":0,""sleep_deep_duration"":73,""sleep_light_duration"":265,""sleep_score"":69,""sleep_stage"":2,""total_duration"":338}",1738771129
6762854051,default,daily_report,sleep,1734393600,"{""avg_hr"":75,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1734461640,""sleep_deep_duration"":0,""duration"":74,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734466080},{""avg_hr"":75,""bedtime"":1734406860,""sleep_deep_duration"":90,""duration"":431,""sleep_light_duration"":341,""max_hr"":87,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734432720}],""long_sleep_evaluation"":27,""max_hr"":87,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":90,""sleep_light_duration"":341,""sleep_score"":78,""sleep_stage"":1,""total_duration"":505}",1738771049
6762854051,default,daily_report,sleep,1734480000,"{""avg_hr"":70,""avg_spo2"":0,""day_sleep_evaluation"":5,""segment_details"":[{""bedtime"":1734536820,""sleep_deep_duration"":0,""duration"":34,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734538860},{""avg_hr"":70,""bedtime"":1734494580,""sleep_deep_duration"":78,""duration"":332,""sleep_light_duration"":254,""max_hr"":93,""min_hr"":45,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":43,""wake_up_time"":1734517080}],""long_sleep_evaluation"":16,""max_hr"":93,""min_hr"":45,""sleep_awake_duration"":43,""sleep_deep_duration"":78,""sleep_light_duration"":254,""sleep_score"":60,""sleep_stage"":1,""total_duration"":366}",1738770959
6762854051,default,daily_report,sleep,1734566400,"{""avg_hr"":50,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":50,""bedtime"":1734585840,""sleep_deep_duration"":69,""duration"":249,""sleep_light_duration"":180,""max_hr"":54,""min_hr"":45,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":4,""wake_up_time"":1734601020}],""long_sleep_evaluation"":4,""max_hr"":54,""min_hr"":45,""sleep_awake_duration"":4,""sleep_deep_duration"":69,""sleep_light_duration"":180,""sleep_score"":51,""sleep_stage"":2,""total_duration"":249}",1738770869
6762854051,default,daily_report,sleep,1734652800,"{""avg_hr"":67,""avg_spo2"":0,""day_sleep_evaluation"":5,""segment_details"":[{""bedtime"":1734719340,""sleep_deep_duration"":0,""duration"":49,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734722280},{""avg_hr"":67,""bedtime"":1734668940,""sleep_deep_duration"":66,""duration"":297,""sleep_light_duration"":231,""max_hr"":83,""min_hr"":47,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734686760}],""long_sleep_evaluation"":4,""max_hr"":83,""min_hr"":47,""sleep_awake_duration"":0,""sleep_deep_duration"":66,""sleep_light_duration"":231,""sleep_score"":60,""sleep_stage"":1,""total_duration"":346}",1738770798
6762854051,default,daily_report,sleep,1734739200,"{""avg_hr"":53,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":53,""bedtime"":1734768060,""sleep_deep_duration"":68,""duration"":286,""sleep_light_duration"":218,""max_hr"":62,""min_hr"":50,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734785220}],""long_sleep_evaluation"":4,""max_hr"":62,""min_hr"":50,""sleep_awake_duration"":0,""sleep_deep_duration"":68,""sleep_light_duration"":218,""sleep_score"":57,""sleep_stage"":2,""total_duration"":286}",1738770708
6762854051,default,daily_report,sleep,1734825600,"{""avg_hr"":61,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1734886380,""sleep_deep_duration"":0,""duration"":66,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734890340},{""bedtime"":1734880260,""sleep_deep_duration"":0,""duration"":29,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734882000},{""avg_hr"":61,""bedtime"":1734847440,""sleep_deep_duration"":79,""duration"":371,""sleep_light_duration"":292,""max_hr"":83,""min_hr"":46,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734869700}],""long_sleep_evaluation"":27,""max_hr"":83,""min_hr"":46,""sleep_awake_duration"":0,""sleep_deep_duration"":79,""sleep_light_duration"":292,""sleep_score"":65,""sleep_stage"":1,""total_duration"":466}",1738770606
6762854051,default,daily_report,sleep,1734912000,"{""avg_hr"":76,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":76,""bedtime"":1734929760,""sleep_deep_duration"":107,""duration"":490,""sleep_light_duration"":383,""max_hr"":82,""min_hr"":56,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1734959160}],""long_sleep_evaluation"":27,""max_hr"":82,""min_hr"":56,""sleep_awake_duration"":0,""sleep_deep_duration"":107,""sleep_light_duration"":383,""sleep_score"":70,""sleep_stage"":2,""total_duration"":490}",1738770515
6762854051,default,daily_report,sleep,1734998400,"{""avg_hr"":54,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1735063080,""sleep_deep_duration"":0,""duration"":156,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735072440},{""avg_hr"":54,""bedtime"":1735018740,""sleep_deep_duration"":83,""duration"":362,""sleep_light_duration"":279,""max_hr"":65,""min_hr"":48,""timezone"":-12,""awake_count"":2,""sleep_awake_duration"":15,""wake_up_time"":1735041360}],""long_sleep_evaluation"":27,""max_hr"":65,""min_hr"":48,""sleep_awake_duration"":15,""sleep_deep_duration"":83,""sleep_light_duration"":279,""sleep_score"":61,""sleep_stage"":1,""total_duration"":518}",1738770236
6762854051,default,daily_report,sleep,1735084800,"{""avg_hr"":51,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":51,""bedtime"":1735122300,""sleep_deep_duration"":70,""duration"":308,""sleep_light_duration"":238,""max_hr"":63,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735140780}],""long_sleep_evaluation"":4,""max_hr"":63,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":70,""sleep_light_duration"":238,""sleep_score"":61,""sleep_stage"":2,""total_duration"":308}",1738770157
6762854051,default,daily_report,sleep,1735171200,"{""avg_hr"":71,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1735237920,""sleep_deep_duration"":0,""duration"":77,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735242540},{""avg_hr"":71,""bedtime"":1735185840,""sleep_deep_duration"":108,""duration"":516,""sleep_light_duration"":408,""max_hr"":87,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735216800}],""long_sleep_evaluation"":27,""max_hr"":87,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":108,""sleep_light_duration"":408,""sleep_score"":70,""sleep_stage"":1,""total_duration"":593}",1738769989
6762854051,default,daily_report,sleep,1735257600,"{""avg_hr"":50,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":50,""bedtime"":1735283040,""sleep_deep_duration"":81,""duration"":378,""sleep_light_duration"":297,""max_hr"":57,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735305720}],""long_sleep_evaluation"":27,""max_hr"":57,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":81,""sleep_light_duration"":297,""sleep_score"":66,""sleep_stage"":2,""total_duration"":378}",1738769788
6762854051,default,daily_report,sleep,1735344000,"{""avg_hr"":51,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":51,""bedtime"":1735408260,""sleep_deep_duration"":52,""duration"":231,""sleep_light_duration"":179,""max_hr"":58,""min_hr"":47,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735422120},{""avg_hr"":50,""bedtime"":1735363860,""sleep_deep_duration"":71,""duration"":352,""sleep_light_duration"":281,""max_hr"":60,""min_hr"":44,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735384980}],""long_sleep_evaluation"":27,""max_hr"":60,""min_hr"":44,""sleep_awake_duration"":0,""sleep_deep_duration"":123,""sleep_light_duration"":460,""sleep_score"":67,""sleep_stage"":2,""total_duration"":583}",1738769690
6762854051,default,daily_report,sleep,1735430400,"{""avg_hr"":74,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1735478160,""sleep_deep_duration"":0,""duration"":69,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735482300},{""avg_hr"":74,""bedtime"":1735450020,""sleep_deep_duration"":92,""duration"":384,""sleep_light_duration"":292,""max_hr"":81,""min_hr"":50,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735473060}],""long_sleep_evaluation"":27,""max_hr"":81,""min_hr"":50,""sleep_awake_duration"":0,""sleep_deep_duration"":92,""sleep_light_duration"":292,""sleep_score"":74,""sleep_stage"":1,""total_duration"":453}",1738769595
6762854051,default,daily_report,sleep,1735516800,"{""avg_hr"":71,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":71,""bedtime"":1735532040,""sleep_deep_duration"":105,""duration"":513,""sleep_light_duration"":408,""max_hr"":80,""min_hr"":46,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735562820}],""long_sleep_evaluation"":27,""max_hr"":80,""min_hr"":46,""sleep_awake_duration"":0,""sleep_deep_duration"":105,""sleep_light_duration"":408,""sleep_score"":70,""sleep_stage"":2,""total_duration"":513}",1738769438
6762854051,default,daily_report,sleep,1735603200,"{""avg_hr"":63,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1735675560,""sleep_deep_duration"":0,""duration"":39,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735677900},{""avg_hr"":63,""bedtime"":1735619640,""sleep_deep_duration"":111,""duration"":462,""sleep_light_duration"":351,""max_hr"":82,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735647360}],""long_sleep_evaluation"":6,""max_hr"":82,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":111,""sleep_light_duration"":351,""sleep_score"":78,""sleep_stage"":1,""total_duration"":501}",1738769254
6762854051,default,daily_report,sleep,1735689600,"{""avg_hr"":50,""avg_spo2"":0,""day_sleep_evaluation"":0,""segment_details"":[{""avg_hr"":50,""bedtime"":1735732020,""sleep_deep_duration"":69,""duration"":320,""sleep_light_duration"":251,""max_hr"":55,""min_hr"":48,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":2,""wake_up_time"":1735751340}],""long_sleep_evaluation"":4,""max_hr"":55,""min_hr"":48,""sleep_awake_duration"":2,""sleep_deep_duration"":69,""sleep_light_duration"":251,""sleep_score"":59,""sleep_stage"":2,""total_duration"":320}",1738769061
6762854051,default,daily_report,sleep,1735776000,"{""avg_hr"":78,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":78,""bedtime"":1735791480,""sleep_deep_duration"":106,""duration"":465,""sleep_light_duration"":359,""max_hr"":85,""min_hr"":63,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":4,""wake_up_time"":1735819620}],""long_sleep_evaluation"":27,""max_hr"":85,""min_hr"":63,""sleep_awake_duration"":4,""sleep_deep_duration"":106,""sleep_light_duration"":359,""sleep_score"":67,""sleep_stage"":2,""total_duration"":465}",1738768848
6762854051,default,daily_report,sleep,1735862400,"{""avg_hr"":59,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":59,""bedtime"":1735870200,""sleep_deep_duration"":76,""duration"":376,""sleep_light_duration"":300,""max_hr"":86,""min_hr"":42,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735892760}],""long_sleep_evaluation"":27,""max_hr"":86,""min_hr"":42,""sleep_awake_duration"":0,""sleep_deep_duration"":76,""sleep_light_duration"":300,""sleep_score"":61,""sleep_stage"":2,""total_duration"":376}",1738768582
6762854051,default,daily_report,sleep,1735948800,"{""avg_hr"":51,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":51,""bedtime"":1735964100,""sleep_deep_duration"":124,""duration"":478,""sleep_light_duration"":354,""max_hr"":60,""min_hr"":44,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1735992780}],""long_sleep_evaluation"":7,""max_hr"":60,""min_hr"":44,""sleep_awake_duration"":0,""sleep_deep_duration"":124,""sleep_light_duration"":354,""sleep_score"":70,""sleep_stage"":3,""total_duration"":478}",1738768452
6762854051,default,daily_report,sleep,1736035200,"{""avg_hr"":71,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":71,""bedtime"":1736053500,""sleep_deep_duration"":124,""duration"":514,""sleep_light_duration"":390,""max_hr"":81,""min_hr"":47,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736084340}],""long_sleep_evaluation"":3,""max_hr"":81,""min_hr"":47,""sleep_awake_duration"":0,""sleep_deep_duration"":124,""sleep_light_duration"":390,""sleep_score"":73,""sleep_stage"":3,""total_duration"":514}",1738768341
6762854051,default,daily_report,sleep,1736121600,"{""avg_hr"":73,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":73,""bedtime"":1736134620,""sleep_deep_duration"":117,""duration"":518,""sleep_light_duration"":401,""max_hr"":82,""min_hr"":46,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":31,""wake_up_time"":1736167560}],""long_sleep_evaluation"":16,""max_hr"":82,""min_hr"":46,""sleep_awake_duration"":31,""sleep_deep_duration"":117,""sleep_light_duration"":401,""sleep_score"":63,""sleep_stage"":2,""total_duration"":518}",1738768258
6762854051,default,daily_report,sleep,1736208000,"{""avg_hr"":72,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":72,""bedtime"":1736225580,""sleep_deep_duration"":98,""duration"":465,""sleep_light_duration"":367,""max_hr"":83,""min_hr"":46,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736253480}],""long_sleep_evaluation"":27,""max_hr"":83,""min_hr"":46,""sleep_awake_duration"":0,""sleep_deep_duration"":98,""sleep_light_duration"":367,""sleep_score"":70,""sleep_stage"":2,""total_duration"":465}",1738767877
6762854051,default,daily_report,sleep,1736294400,"{""avg_hr"":53,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":53,""bedtime"":1736312520,""sleep_deep_duration"":93,""duration"":403,""sleep_light_duration"":310,""max_hr"":82,""min_hr"":44,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736336700}],""long_sleep_evaluation"":27,""max_hr"":82,""min_hr"":44,""sleep_awake_duration"":0,""sleep_deep_duration"":93,""sleep_light_duration"":310,""sleep_score"":76,""sleep_stage"":2,""total_duration"":403}",1738767704
6762854051,default,daily_report,sleep,1736380800,"{""avg_hr"":67,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":67,""bedtime"":1736398980,""sleep_deep_duration"":97,""duration"":478,""sleep_light_duration"":381,""max_hr"":84,""min_hr"":43,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":42,""wake_up_time"":1736430180}],""long_sleep_evaluation"":16,""max_hr"":84,""min_hr"":43,""sleep_awake_duration"":42,""sleep_deep_duration"":97,""sleep_light_duration"":381,""sleep_score"":64,""sleep_stage"":2,""total_duration"":478}",1738767555
6762854051,default,daily_report,sleep,1736467200,"{""avg_hr"":53,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":53,""bedtime"":1736504400,""sleep_deep_duration"":83,""duration"":304,""sleep_light_duration"":221,""max_hr"":62,""min_hr"":48,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736522640}],""long_sleep_evaluation"":4,""max_hr"":62,""min_hr"":48,""sleep_awake_duration"":0,""sleep_deep_duration"":83,""sleep_light_duration"":221,""sleep_score"":60,""sleep_stage"":2,""total_duration"":304}",1738767373
6762854051,default,daily_report,sleep,1736553600,"{""avg_hr"":51,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":51,""bedtime"":1736575740,""sleep_deep_duration"":97,""duration"":442,""sleep_light_duration"":345,""max_hr"":60,""min_hr"":39,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736602260}],""long_sleep_evaluation"":27,""max_hr"":60,""min_hr"":39,""sleep_awake_duration"":0,""sleep_deep_duration"":97,""sleep_light_duration"":345,""sleep_score"":70,""sleep_stage"":2,""total_duration"":442}",1738767282
6762854051,default,daily_report,sleep,1736640000,"{""avg_hr"":67,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":67,""bedtime"":1736659560,""sleep_deep_duration"":107,""duration"":490,""sleep_light_duration"":383,""max_hr"":86,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736688960}],""long_sleep_evaluation"":27,""max_hr"":86,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":107,""sleep_light_duration"":383,""sleep_score"":74,""sleep_stage"":2,""total_duration"":490}",1738767212
6762854051,default,daily_report,sleep,1736726400,"{""avg_hr"":72,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":72,""bedtime"":1736742120,""sleep_deep_duration"":108,""duration"":528,""sleep_light_duration"":420,""max_hr"":87,""min_hr"":46,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":11,""wake_up_time"":1736774460}],""long_sleep_evaluation"":27,""max_hr"":87,""min_hr"":46,""sleep_awake_duration"":11,""sleep_deep_duration"":108,""sleep_light_duration"":420,""sleep_score"":67,""sleep_stage"":2,""total_duration"":528}",1738767132
6762854051,default,daily_report,sleep,1736812800,"{""avg_hr"":57,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":57,""bedtime"":1736829600,""sleep_deep_duration"":122,""duration"":508,""sleep_light_duration"":386,""max_hr"":86,""min_hr"":43,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736860080}],""long_sleep_evaluation"":6,""max_hr"":86,""min_hr"":43,""sleep_awake_duration"":0,""sleep_deep_duration"":122,""sleep_light_duration"":386,""sleep_score"":78,""sleep_stage"":3,""total_duration"":508}",1738767049
6762854051,default,daily_report,sleep,1736899200,"{""avg_hr"":65,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":65,""bedtime"":1736915880,""sleep_deep_duration"":121,""duration"":519,""sleep_light_duration"":398,""max_hr"":85,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1736947020}],""long_sleep_evaluation"":7,""max_hr"":85,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":121,""sleep_light_duration"":398,""sleep_score"":78,""sleep_stage"":3,""total_duration"":519}",1738766902
6762854051,default,daily_report,sleep,1736985600,"{""avg_hr"":50,""avg_spo2"":0,""day_sleep_evaluation"":5,""segment_details"":[{""bedtime"":1737031380,""sleep_deep_duration"":0,""duration"":115,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737038280},{""avg_hr"":50,""bedtime"":1737003660,""sleep_deep_duration"":82,""duration"":347,""sleep_light_duration"":265,""max_hr"":74,""min_hr"":42,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737024480}],""long_sleep_evaluation"":27,""max_hr"":74,""min_hr"":42,""sleep_awake_duration"":0,""sleep_deep_duration"":82,""sleep_light_duration"":265,""sleep_score"":70,""sleep_stage"":1,""total_duration"":462}",1738766569
6762854051,default,daily_report,sleep,1737072000,"{""avg_hr"":58,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":58,""bedtime"":1737089700,""sleep_deep_duration"":135,""duration"":493,""sleep_light_duration"":358,""max_hr"":89,""min_hr"":42,""timezone"":-12,""awake_count"":3,""sleep_awake_duration"":28,""wake_up_time"":1737120960}],""long_sleep_evaluation"":18,""max_hr"":89,""min_hr"":42,""sleep_awake_duration"":28,""sleep_deep_duration"":135,""sleep_light_duration"":358,""sleep_score"":67,""sleep_stage"":1,""total_duration"":493}",1738766410
6762854051,default,daily_report,sleep,1737158400,"{""avg_hr"":65,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":65,""bedtime"":1737178200,""sleep_deep_duration"":168,""duration"":561,""sleep_light_duration"":393,""max_hr"":94,""min_hr"":43,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":18,""wake_up_time"":1737212940}],""long_sleep_evaluation"":7,""max_hr"":94,""min_hr"":43,""sleep_awake_duration"":18,""sleep_deep_duration"":168,""sleep_light_duration"":393,""sleep_score"":70,""sleep_stage"":3,""total_duration"":561}",1738766148
6762854051,default,daily_report,sleep,1737244800,"{""avg_hr"":79,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":79,""bedtime"":1737258960,""sleep_deep_duration"":70,""duration"":313,""sleep_light_duration"":243,""max_hr"":84,""min_hr"":72,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737277740}],""long_sleep_evaluation"":4,""max_hr"":84,""min_hr"":72,""sleep_awake_duration"":0,""sleep_deep_duration"":70,""sleep_light_duration"":243,""sleep_score"":60,""sleep_stage"":2,""total_duration"":313}",1738765964
6762854051,default,daily_report,sleep,1737331200,"{""avg_hr"":70,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""bedtime"":1737394440,""sleep_deep_duration"":0,""duration"":25,""sleep_light_duration"":0,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737395940},{""avg_hr"":70,""bedtime"":1737349500,""sleep_deep_duration"":127,""duration"":511,""sleep_light_duration"":384,""max_hr"":86,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737380160}],""long_sleep_evaluation"":6,""max_hr"":86,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":127,""sleep_light_duration"":384,""sleep_score"":70,""sleep_stage"":1,""total_duration"":536}",1738765851
6762854051,default,daily_report,sleep,1737417600,"{""avg_hr"":54,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":54,""bedtime"":1737436980,""sleep_deep_duration"":116,""duration"":467,""sleep_light_duration"":351,""max_hr"":83,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737465000}],""long_sleep_evaluation"":3,""max_hr"":83,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":116,""sleep_light_duration"":351,""sleep_score"":78,""sleep_stage"":3,""total_duration"":467}",1738765805
6762854051,default,daily_report,sleep,1737504000,"{""avg_hr"":63,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":63,""bedtime"":1737521640,""sleep_deep_duration"":117,""duration"":515,""sleep_light_duration"":398,""max_hr"":88,""min_hr"":45,""timezone"":-12,""awake_count"":0,""sleep_awake_duration"":0,""wake_up_time"":1737552540}],""long_sleep_evaluation"":6,""max_hr"":88,""min_hr"":45,""sleep_awake_duration"":0,""sleep_deep_duration"":117,""sleep_light_duration"":398,""sleep_score"":77,""sleep_stage"":3,""total_duration"":515}",1738765805
6762854051,default,daily_report,sleep,1737676800,"{""avg_hr"":74,""avg_spo2"":0,""day_sleep_evaluation"":2,""segment_details"":[{""avg_hr"":74,""bedtime"":1737693120,""sleep_deep_duration"":127,""duration"":574,""sleep_light_duration"":447,""max_hr"":104,""min_hr"":47,""timezone"":-12,""awake_count"":1,""sleep_awake_duration"":51,""wake_up_time"":1737730620}],""long_sleep_evaluation"":16,""max_hr"":104,""min_hr"":47,""sleep_awake_duration"":51,""sleep_deep_duration"":127,""sleep_light_duration"":447,""sleep_score"":61,""sleep_stage"":2,""total_duration"":574}",1738765805
